Id,Class
6243,"10 Rubles,Russian Ruble,russia"
6244,"10 Rubles,Russian Ruble,russia"
6245,"10 Rubles,Russian Ruble,russia"
6246,"10 Rubles,Russian Ruble,russia"
6247,"10 Rubles,Russian Ruble,russia"
6248,"10 Rubles,Russian Ruble,russia"
6249,"10 Rubles,Russian Ruble,russia"
6250,"10 Rubles,Russian Ruble,russia"
6251,"10 Rubles,Russian Ruble,russia"
6252,"10 Rubles,Russian Ruble,russia"
6253,"10 Rubles,Russian Ruble,russia"
6254,"10 Rubles,Russian Ruble,russia"
6255,"10 Rubles,Russian Ruble,russia"
6256,"10 Rubles,Russian Ruble,russia"
6257,"10 Rubles,Russian Ruble,russia"
6258,"10 Rubles,Russian Ruble,russia"
6263,"1 Cent,Singapore Dollar,singapore"
6264,"1 Cent,Singapore Dollar,singapore"
6265,"1 Cent,Singapore Dollar,singapore"
6266,"1 Cent,Singapore Dollar,singapore"
6267,"1 Cent,Singapore Dollar,singapore"
6268,"1 Cent,Singapore Dollar,singapore"
6269,"1 Cent,Singapore Dollar,singapore"
6270,"1 Cent,Singapore Dollar,singapore"
6271,"1 Cent,Singapore Dollar,singapore"
6272,"1 Cent,Singapore Dollar,singapore"
6273,"1 Cent,Singapore Dollar,singapore"
6274,"1 Cent,Singapore Dollar,singapore"
6275,"1 Cent,Singapore Dollar,singapore"
6276,"1 Cent,Singapore Dollar,singapore"
6277,"1 Cent,Singapore Dollar,singapore"
6278,"1 Cent,Singapore Dollar,singapore"
6279,"1 Cent,Singapore Dollar,singapore"
6280,"1 Cent,Singapore Dollar,singapore"
6281,"1 Cent,Singapore Dollar,singapore"
6282,"1 Cent,Singapore Dollar,singapore"
6283,"1 Cent,Singapore Dollar,singapore"
6284,"1 Cent,Singapore Dollar,singapore"
6285,"1 Cent,Singapore Dollar,singapore"
6286,"1 Cent,Singapore Dollar,singapore"
6287,"1 Cent,Singapore Dollar,singapore"
6288,"1 Cent,Singapore Dollar,singapore"
6289,"1 Cent,Singapore Dollar,singapore"
6290,"1 Cent,Singapore Dollar,singapore"
6291,"1 Cent,Singapore Dollar,singapore"
6292,"1 Cent,Singapore Dollar,singapore"
6293,"1 Cent,Singapore Dollar,singapore"
6294,"1 Cent,Singapore Dollar,singapore"
6299,"5 Cents,Singapore Dollar,singapore"
6300,"5 Cents,Singapore Dollar,singapore"
6301,"5 Cents,Singapore Dollar,singapore"
6302,"5 Cents,Singapore Dollar,singapore"
6303,"5 Cents,Singapore Dollar,singapore"
6304,"5 Cents,Singapore Dollar,singapore"
6305,"5 Cents,Singapore Dollar,singapore"
6306,"5 Cents,Singapore Dollar,singapore"
6307,"5 Cents,Singapore Dollar,singapore"
6308,"5 Cents,Singapore Dollar,singapore"
6309,"5 Cents,Singapore Dollar,singapore"
6310,"5 Cents,Singapore Dollar,singapore"
6311,"5 Cents,Singapore Dollar,singapore"
6312,"5 Cents,Singapore Dollar,singapore"
6313,"5 Cents,Singapore Dollar,singapore"
6314,"5 Cents,Singapore Dollar,singapore"
6315,"5 Cents,Singapore Dollar,singapore"
6316,"5 Cents,Singapore Dollar,singapore"
6317,"5 Cents,Singapore Dollar,singapore"
6318,"5 Cents,Singapore Dollar,singapore"
6319,"5 Cents,Singapore Dollar,singapore"
6320,"5 Cents,Singapore Dollar,singapore"
6321,"5 Cents,Singapore Dollar,singapore"
6322,"5 Cents,Singapore Dollar,singapore"
6323,"5 Cents,Singapore Dollar,singapore"
6324,"5 Cents,Singapore Dollar,singapore"
6325,"5 Cents,Singapore Dollar,singapore"
6326,"5 Cents,Singapore Dollar,singapore"
6327,"5 Cents,Singapore Dollar,singapore"
6328,"5 Cents,Singapore Dollar,singapore"
6329,"5 Cents,Singapore Dollar,singapore"
6330,"5 Cents,Singapore Dollar,singapore"
6335,"10 Cents,Singapore Dollar,singapore"
6336,"10 Cents,Singapore Dollar,singapore"
6337,"10 Cents,Singapore Dollar,singapore"
6338,"10 Cents,Singapore Dollar,singapore"
6339,"10 Cents,Singapore Dollar,singapore"
6340,"10 Cents,Singapore Dollar,singapore"
6341,"10 Cents,Singapore Dollar,singapore"
6342,"10 Cents,Singapore Dollar,singapore"
6343,"10 Cents,Singapore Dollar,singapore"
6344,"10 Cents,Singapore Dollar,singapore"
6345,"10 Cents,Singapore Dollar,singapore"
6346,"10 Cents,Singapore Dollar,singapore"
6347,"10 Cents,Singapore Dollar,singapore"
6348,"10 Cents,Singapore Dollar,singapore"
6349,"10 Cents,Singapore Dollar,singapore"
6350,"10 Cents,Singapore Dollar,singapore"
6351,"10 Cents,Singapore Dollar,singapore"
6352,"10 Cents,Singapore Dollar,singapore"
6353,"10 Cents,Singapore Dollar,singapore"
6354,"10 Cents,Singapore Dollar,singapore"
6355,"10 Cents,Singapore Dollar,singapore"
6356,"10 Cents,Singapore Dollar,singapore"
6357,"10 Cents,Singapore Dollar,singapore"
6358,"10 Cents,Singapore Dollar,singapore"
6359,"10 Cents,Singapore Dollar,singapore"
6360,"10 Cents,Singapore Dollar,singapore"
6361,"10 Cents,Singapore Dollar,singapore"
6362,"10 Cents,Singapore Dollar,singapore"
6363,"10 Cents,Singapore Dollar,singapore"
6364,"10 Cents,Singapore Dollar,singapore"
6365,"10 Cents,Singapore Dollar,singapore"
6366,"10 Cents,Singapore Dollar,singapore"
6371,"20 Cents,Singapore Dollar,singapore"
6372,"20 Cents,Singapore Dollar,singapore"
6373,"20 Cents,Singapore Dollar,singapore"
6374,"20 Cents,Singapore Dollar,singapore"
6375,"20 Cents,Singapore Dollar,singapore"
6376,"20 Cents,Singapore Dollar,singapore"
6377,"20 Cents,Singapore Dollar,singapore"
6378,"20 Cents,Singapore Dollar,singapore"
6379,"20 Cents,Singapore Dollar,singapore"
6380,"20 Cents,Singapore Dollar,singapore"
6381,"20 Cents,Singapore Dollar,singapore"
6382,"20 Cents,Singapore Dollar,singapore"
6383,"20 Cents,Singapore Dollar,singapore"
6384,"20 Cents,Singapore Dollar,singapore"
6385,"20 Cents,Singapore Dollar,singapore"
6386,"20 Cents,Singapore Dollar,singapore"
6387,"20 Cents,Singapore Dollar,singapore"
6388,"20 Cents,Singapore Dollar,singapore"
6389,"20 Cents,Singapore Dollar,singapore"
6390,"20 Cents,Singapore Dollar,singapore"
6391,"20 Cents,Singapore Dollar,singapore"
6392,"20 Cents,Singapore Dollar,singapore"
6393,"20 Cents,Singapore Dollar,singapore"
6394,"20 Cents,Singapore Dollar,singapore"
6395,"20 Cents,Singapore Dollar,singapore"
6396,"20 Cents,Singapore Dollar,singapore"
6397,"20 Cents,Singapore Dollar,singapore"
6398,"20 Cents,Singapore Dollar,singapore"
6399,"20 Cents,Singapore Dollar,singapore"
6400,"20 Cents,Singapore Dollar,singapore"
6401,"20 Cents,Singapore Dollar,singapore"
6402,"20 Cents,Singapore Dollar,singapore"
6407,"50 Cents,Singapore Dollar,singapore"
6408,"50 Cents,Singapore Dollar,singapore"
6409,"50 Cents,Singapore Dollar,singapore"
6410,"50 Cents,Singapore Dollar,singapore"
6411,"50 Cents,Singapore Dollar,singapore"
6412,"50 Cents,Singapore Dollar,singapore"
6413,"50 Cents,Singapore Dollar,singapore"
6414,"50 Cents,Singapore Dollar,singapore"
6415,"50 Cents,Singapore Dollar,singapore"
6416,"50 Cents,Singapore Dollar,singapore"
6417,"50 Cents,Singapore Dollar,singapore"
6418,"50 Cents,Singapore Dollar,singapore"
6419,"50 Cents,Singapore Dollar,singapore"
6420,"50 Cents,Singapore Dollar,singapore"
6421,"50 Cents,Singapore Dollar,singapore"
6422,"50 Cents,Singapore Dollar,singapore"
6423,"50 Cents,Singapore Dollar,singapore"
6424,"50 Cents,Singapore Dollar,singapore"
6425,"50 Cents,Singapore Dollar,singapore"
6426,"50 Cents,Singapore Dollar,singapore"
6427,"50 Cents,Singapore Dollar,singapore"
6428,"50 Cents,Singapore Dollar,singapore"
6429,"50 Cents,Singapore Dollar,singapore"
6430,"50 Cents,Singapore Dollar,singapore"
6431,"50 Cents,Singapore Dollar,singapore"
6432,"50 Cents,Singapore Dollar,singapore"
6433,"50 Cents,Singapore Dollar,singapore"
6434,"50 Cents,Singapore Dollar,singapore"
6435,"50 Cents,Singapore Dollar,singapore"
6436,"50 Cents,Singapore Dollar,singapore"
6437,"50 Cents,Singapore Dollar,singapore"
6438,"50 Cents,Singapore Dollar,singapore"
6443,"1 Dollar,Singapore Dollar,singapore"
6444,"1 Dollar,Singapore Dollar,singapore"
6445,"1 Dollar,Singapore Dollar,singapore"
6446,"1 Dollar,Singapore Dollar,singapore"
6447,"1 Dollar,Singapore Dollar,singapore"
6448,"1 Dollar,Singapore Dollar,singapore"
6449,"1 Dollar,Singapore Dollar,singapore"
6450,"1 Dollar,Singapore Dollar,singapore"
6451,"1 Dollar,Singapore Dollar,singapore"
6452,"1 Dollar,Singapore Dollar,singapore"
6453,"1 Dollar,Singapore Dollar,singapore"
6454,"1 Dollar,Singapore Dollar,singapore"
6455,"1 Dollar,Singapore Dollar,singapore"
6456,"1 Dollar,Singapore Dollar,singapore"
6457,"1 Dollar,Singapore Dollar,singapore"
6458,"1 Dollar,Singapore Dollar,singapore"
6459,"1 Dollar,Singapore Dollar,singapore"
6460,"1 Dollar,Singapore Dollar,singapore"
6461,"1 Dollar,Singapore Dollar,singapore"
6462,"1 Dollar,Singapore Dollar,singapore"
6463,"1 Dollar,Singapore Dollar,singapore"
6464,"1 Dollar,Singapore Dollar,singapore"
6465,"1 Dollar,Singapore Dollar,singapore"
6466,"1 Dollar,Singapore Dollar,singapore"
6467,"1 Dollar,Singapore Dollar,singapore"
6468,"1 Dollar,Singapore Dollar,singapore"
6469,"1 Dollar,Singapore Dollar,singapore"
6470,"1 Dollar,Singapore Dollar,singapore"
6471,"1 Dollar,Singapore Dollar,singapore"
6472,"1 Dollar,Singapore Dollar,singapore"
6473,"1 Dollar,Singapore Dollar,singapore"
6474,"1 Dollar,Singapore Dollar,singapore"
6479,"5 Dollars,Singapore Dollar,singapore"
6480,"5 Dollars,Singapore Dollar,singapore"
6481,"5 Dollars,Singapore Dollar,singapore"
6482,"5 Dollars,Singapore Dollar,singapore"
6483,"5 Dollars,Singapore Dollar,singapore"
6484,"5 Dollars,Singapore Dollar,singapore"
6485,"5 Dollars,Singapore Dollar,singapore"
6486,"5 Dollars,Singapore Dollar,singapore"
6487,"5 Dollars,Singapore Dollar,singapore"
6488,"5 Dollars,Singapore Dollar,singapore"
6489,"5 Dollars,Singapore Dollar,singapore"
6490,"5 Dollars,Singapore Dollar,singapore"
6491,"5 Dollars,Singapore Dollar,singapore"
6492,"5 Dollars,Singapore Dollar,singapore"
6495,"5 Cents,South African Rand,south_africa"
6496,"5 Cents,South African Rand,south_africa"
6497,"5 Cents,South African Rand,south_africa"
6498,"5 Cents,South African Rand,south_africa"
6499,"5 Cents,South African Rand,south_africa"
6500,"5 Cents,South African Rand,south_africa"
6501,"5 Cents,South African Rand,south_africa"
6502,"5 Cents,South African Rand,south_africa"
6503,"5 Cents,South African Rand,south_africa"
6504,"5 Cents,South African Rand,south_africa"
6505,"5 Cents,South African Rand,south_africa"
6506,"5 Cents,South African Rand,south_africa"
6507,"5 Cents,South African Rand,south_africa"
6508,"5 Cents,South African Rand,south_africa"
6509,"5 Cents,South African Rand,south_africa"
6510,"5 Cents,South African Rand,south_africa"
6511,"5 Cents,South African Rand,south_africa"
6512,"5 Cents,South African Rand,south_africa"
6513,"5 Cents,South African Rand,south_africa"
6514,"5 Cents,South African Rand,south_africa"
6515,"5 Cents,South African Rand,south_africa"
6516,"5 Cents,South African Rand,south_africa"
6517,"5 Cents,South African Rand,south_africa"
6518,"5 Cents,South African Rand,south_africa"
6519,"5 Cents,South African Rand,south_africa"
6520,"5 Cents,South African Rand,south_africa"
6521,"5 Cents,South African Rand,south_africa"
6522,"5 Cents,South African Rand,south_africa"
6523,"5 Cents,South African Rand,south_africa"
6524,"5 Cents,South African Rand,south_africa"
6525,"5 Cents,South African Rand,south_africa"
6526,"5 Cents,South African Rand,south_africa"
6531,"10 Cents,South African Rand,south_africa"
6532,"10 Cents,South African Rand,south_africa"
6533,"10 Cents,South African Rand,south_africa"
6534,"10 Cents,South African Rand,south_africa"
6535,"10 Cents,South African Rand,south_africa"
6536,"10 Cents,South African Rand,south_africa"
6537,"10 Cents,South African Rand,south_africa"
6538,"10 Cents,South African Rand,south_africa"
6539,"10 Cents,South African Rand,south_africa"
6540,"10 Cents,South African Rand,south_africa"
6541,"10 Cents,South African Rand,south_africa"
6542,"10 Cents,South African Rand,south_africa"
6543,"10 Cents,South African Rand,south_africa"
6544,"10 Cents,South African Rand,south_africa"
6545,"10 Cents,South African Rand,south_africa"
6546,"10 Cents,South African Rand,south_africa"
6547,"10 Cents,South African Rand,south_africa"
6548,"10 Cents,South African Rand,south_africa"
6549,"10 Cents,South African Rand,south_africa"
6550,"10 Cents,South African Rand,south_africa"
6551,"10 Cents,South African Rand,south_africa"
6552,"10 Cents,South African Rand,south_africa"
6553,"10 Cents,South African Rand,south_africa"
6554,"10 Cents,South African Rand,south_africa"
6555,"10 Cents,South African Rand,south_africa"
6556,"10 Cents,South African Rand,south_africa"
6557,"10 Cents,South African Rand,south_africa"
6558,"10 Cents,South African Rand,south_africa"
6559,"10 Cents,South African Rand,south_africa"
6560,"10 Cents,South African Rand,south_africa"
6561,"10 Cents,South African Rand,south_africa"
6562,"10 Cents,South African Rand,south_africa"
6567,"20 Cents,South African Rand,south_africa"
6568,"20 Cents,South African Rand,south_africa"
6569,"20 Cents,South African Rand,south_africa"
6570,"20 Cents,South African Rand,south_africa"
6571,"20 Cents,South African Rand,south_africa"
6572,"20 Cents,South African Rand,south_africa"
6573,"20 Cents,South African Rand,south_africa"
6574,"20 Cents,South African Rand,south_africa"
6575,"20 Cents,South African Rand,south_africa"
6576,"20 Cents,South African Rand,south_africa"
6577,"20 Cents,South African Rand,south_africa"
6578,"20 Cents,South African Rand,south_africa"
6579,"20 Cents,South African Rand,south_africa"
6580,"20 Cents,South African Rand,south_africa"
6581,"20 Cents,South African Rand,south_africa"
6582,"20 Cents,South African Rand,south_africa"
6583,"20 Cents,South African Rand,south_africa"
6584,"20 Cents,South African Rand,south_africa"
6585,"20 Cents,South African Rand,south_africa"
6586,"20 Cents,South African Rand,south_africa"
6587,"20 Cents,South African Rand,south_africa"
6588,"20 Cents,South African Rand,south_africa"
6589,"20 Cents,South African Rand,south_africa"
6590,"20 Cents,South African Rand,south_africa"
6591,"20 Cents,South African Rand,south_africa"
6592,"20 Cents,South African Rand,south_africa"
6593,"20 Cents,South African Rand,south_africa"
6594,"20 Cents,South African Rand,south_africa"
6595,"20 Cents,South African Rand,south_africa"
6596,"20 Cents,South African Rand,south_africa"
6597,"20 Cents,South African Rand,south_africa"
6598,"20 Cents,South African Rand,south_africa"
6603,"50 Cents,South African Rand,south_africa"
6604,"50 Cents,South African Rand,south_africa"
6605,"50 Cents,South African Rand,south_africa"
6606,"50 Cents,South African Rand,south_africa"
6607,"50 Cents,South African Rand,south_africa"
6608,"50 Cents,South African Rand,south_africa"
6609,"50 Cents,South African Rand,south_africa"
6610,"50 Cents,South African Rand,south_africa"
6611,"50 Cents,South African Rand,south_africa"
6612,"50 Cents,South African Rand,south_africa"
6613,"50 Cents,South African Rand,south_africa"
6614,"50 Cents,South African Rand,south_africa"
6615,"50 Cents,South African Rand,south_africa"
6616,"50 Cents,South African Rand,south_africa"
6617,"50 Cents,South African Rand,south_africa"
6618,"50 Cents,South African Rand,south_africa"
6619,"50 Cents,South African Rand,south_africa"
6620,"50 Cents,South African Rand,south_africa"
6621,"50 Cents,South African Rand,south_africa"
6622,"50 Cents,South African Rand,south_africa"
6623,"50 Cents,South African Rand,south_africa"
6624,"50 Cents,South African Rand,south_africa"
6625,"50 Cents,South African Rand,south_africa"
6626,"50 Cents,South African Rand,south_africa"
6627,"50 Cents,South African Rand,south_africa"
6628,"50 Cents,South African Rand,south_africa"
6629,"50 Cents,South African Rand,south_africa"
6630,"50 Cents,South African Rand,south_africa"
6631,"50 Cents,South African Rand,south_africa"
6632,"50 Cents,South African Rand,south_africa"
6633,"50 Cents,South African Rand,south_africa"
6634,"50 Cents,South African Rand,south_africa"
6639,"1 Rand,South African Rand,south_africa"
6640,"1 Rand,South African Rand,south_africa"
6641,"1 Rand,South African Rand,south_africa"
6642,"1 Rand,South African Rand,south_africa"
6643,"1 Rand,South African Rand,south_africa"
6644,"1 Rand,South African Rand,south_africa"
6645,"1 Rand,South African Rand,south_africa"
6646,"1 Rand,South African Rand,south_africa"
6647,"1 Rand,South African Rand,south_africa"
6648,"1 Rand,South African Rand,south_africa"
6649,"1 Rand,South African Rand,south_africa"
6650,"1 Rand,South African Rand,south_africa"
6651,"1 Rand,South African Rand,south_africa"
6652,"1 Rand,South African Rand,south_africa"
6653,"1 Rand,South African Rand,south_africa"
6654,"1 Rand,South African Rand,south_africa"
6655,"1 Rand,South African Rand,south_africa"
6656,"1 Rand,South African Rand,south_africa"
6657,"1 Rand,South African Rand,south_africa"
6658,"1 Rand,South African Rand,south_africa"
6659,"1 Rand,South African Rand,south_africa"
6660,"1 Rand,South African Rand,south_africa"
6661,"1 Rand,South African Rand,south_africa"
6662,"1 Rand,South African Rand,south_africa"
6663,"1 Rand,South African Rand,south_africa"
6664,"1 Rand,South African Rand,south_africa"
6665,"1 Rand,South African Rand,south_africa"
6666,"1 Rand,South African Rand,south_africa"
6667,"1 Rand,South African Rand,south_africa"
6668,"1 Rand,South African Rand,south_africa"
6669,"1 Rand,South African Rand,south_africa"
6670,"1 Rand,South African Rand,south_africa"
6675,"2 Rand,South African Rand,south_africa"
6676,"2 Rand,South African Rand,south_africa"
6677,"2 Rand,South African Rand,south_africa"
6678,"2 Rand,South African Rand,south_africa"
6679,"2 Rand,South African Rand,south_africa"
6680,"2 Rand,South African Rand,south_africa"
6681,"2 Rand,South African Rand,south_africa"
6682,"2 Rand,South African Rand,south_africa"
6683,"2 Rand,South African Rand,south_africa"
6684,"2 Rand,South African Rand,south_africa"
6685,"2 Rand,South African Rand,south_africa"
6686,"2 Rand,South African Rand,south_africa"
6687,"2 Rand,South African Rand,south_africa"
6688,"2 Rand,South African Rand,south_africa"
6689,"2 Rand,South African Rand,south_africa"
6690,"2 Rand,South African Rand,south_africa"
6691,"2 Rand,South African Rand,south_africa"
6692,"2 Rand,South African Rand,south_africa"
6693,"2 Rand,South African Rand,south_africa"
6694,"2 Rand,South African Rand,south_africa"
6695,"2 Rand,South African Rand,south_africa"
6696,"2 Rand,South African Rand,south_africa"
6697,"2 Rand,South African Rand,south_africa"
6698,"2 Rand,South African Rand,south_africa"
6699,"2 Rand,South African Rand,south_africa"
6700,"2 Rand,South African Rand,south_africa"
6701,"2 Rand,South African Rand,south_africa"
6702,"2 Rand,South African Rand,south_africa"
6703,"2 Rand,South African Rand,south_africa"
6704,"2 Rand,South African Rand,south_africa"
6705,"2 Rand,South African Rand,south_africa"
6706,"2 Rand,South African Rand,south_africa"
6711,"5 Rand,South African Rand,south_africa"
6712,"5 Rand,South African Rand,south_africa"
6713,"5 Rand,South African Rand,south_africa"
6714,"5 Rand,South African Rand,south_africa"
6715,"5 Rand,South African Rand,south_africa"
6716,"5 Rand,South African Rand,south_africa"
6717,"5 Rand,South African Rand,south_africa"
6718,"5 Rand,South African Rand,south_africa"
6719,"5 Rand,South African Rand,south_africa"
6720,"5 Rand,South African Rand,south_africa"
6721,"5 Rand,South African Rand,south_africa"
6722,"5 Rand,South African Rand,south_africa"
6723,"5 Rand,South African Rand,south_africa"
6724,"5 Rand,South African Rand,south_africa"
6725,"5 Rand,South African Rand,south_africa"
6726,"5 Rand,South African Rand,south_africa"
6727,"5 Rand,South African Rand,south_africa"
6728,"5 Rand,South African Rand,south_africa"
6729,"5 Rand,South African Rand,south_africa"
6730,"5 Rand,South African Rand,south_africa"
6731,"5 Rand,South African Rand,south_africa"
6732,"5 Rand,South African Rand,south_africa"
6733,"5 Rand,South African Rand,south_africa"
6734,"5 Rand,South African Rand,south_africa"
6735,"5 Rand,South African Rand,south_africa"
6736,"5 Rand,South African Rand,south_africa"
6737,"5 Rand,South African Rand,south_africa"
6738,"5 Rand,South African Rand,south_africa"
6739,"5 Rand,South African Rand,south_africa"
6740,"5 Rand,South African Rand,south_africa"
6741,"5 Rand,South African Rand,south_africa"
6742,"5 Rand,South African Rand,south_africa"
6747,"10 Ore,Swedish Krona,sweden"
6748,"10 Ore,Swedish Krona,sweden"
6749,"10 Ore,Swedish Krona,sweden"
6750,"10 Ore,Swedish Krona,sweden"
6751,"10 Ore,Swedish Krona,sweden"
6752,"10 Ore,Swedish Krona,sweden"
6753,"10 Ore,Swedish Krona,sweden"
6754,"10 Ore,Swedish Krona,sweden"
6755,"10 Ore,Swedish Krona,sweden"
6756,"10 Ore,Swedish Krona,sweden"
6757,"10 Ore,Swedish Krona,sweden"
6758,"10 Ore,Swedish Krona,sweden"
6759,"10 Ore,Swedish Krona,sweden"
6760,"10 Ore,Swedish Krona,sweden"
6761,"10 Ore,Swedish Krona,sweden"
6762,"10 Ore,Swedish Krona,sweden"
6763,"10 Ore,Swedish Krona,sweden"
6764,"10 Ore,Swedish Krona,sweden"
6765,"10 Ore,Swedish Krona,sweden"
6766,"10 Ore,Swedish Krona,sweden"
6767,"10 Ore,Swedish Krona,sweden"
6768,"10 Ore,Swedish Krona,sweden"
6769,"10 Ore,Swedish Krona,sweden"
6770,"10 Ore,Swedish Krona,sweden"
6771,"10 Ore,Swedish Krona,sweden"
6772,"10 Ore,Swedish Krona,sweden"
6773,"10 Ore,Swedish Krona,sweden"
6774,"10 Ore,Swedish Krona,sweden"
6775,"10 Ore,Swedish Krona,sweden"
6776,"10 Ore,Swedish Krona,sweden"
6777,"10 Ore,Swedish Krona,sweden"
6778,"10 Ore,Swedish Krona,sweden"
6783,"50 Ore,Swedish Krona,sweden"
6784,"50 Ore,Swedish Krona,sweden"
6785,"50 Ore,Swedish Krona,sweden"
6786,"50 Ore,Swedish Krona,sweden"
6787,"50 Ore,Swedish Krona,sweden"
6788,"50 Ore,Swedish Krona,sweden"
6789,"50 Ore,Swedish Krona,sweden"
6790,"50 Ore,Swedish Krona,sweden"
6791,"50 Ore,Swedish Krona,sweden"
6792,"50 Ore,Swedish Krona,sweden"
6793,"50 Ore,Swedish Krona,sweden"
6794,"50 Ore,Swedish Krona,sweden"
6795,"50 Ore,Swedish Krona,sweden"
6796,"50 Ore,Swedish Krona,sweden"
6797,"50 Ore,Swedish Krona,sweden"
6798,"50 Ore,Swedish Krona,sweden"
6799,"50 Ore,Swedish Krona,sweden"
6800,"50 Ore,Swedish Krona,sweden"
6801,"50 Ore,Swedish Krona,sweden"
6802,"50 Ore,Swedish Krona,sweden"
6803,"50 Ore,Swedish Krona,sweden"
6804,"50 Ore,Swedish Krona,sweden"
6805,"50 Ore,Swedish Krona,sweden"
6806,"50 Ore,Swedish Krona,sweden"
6807,"50 Ore,Swedish Krona,sweden"
6808,"50 Ore,Swedish Krona,sweden"
6809,"50 Ore,Swedish Krona,sweden"
6810,"50 Ore,Swedish Krona,sweden"
6811,"50 Ore,Swedish Krona,sweden"
6812,"50 Ore,Swedish Krona,sweden"
6813,"50 Ore,Swedish Krona,sweden"
6814,"50 Ore,Swedish Krona,sweden"
6819,"1 Krona,Swedish Krona,sweden"
6820,"1 Krona,Swedish Krona,sweden"
6821,"1 Krona,Swedish Krona,sweden"
6822,"1 Krona,Swedish Krona,sweden"
6823,"1 Krona,Swedish Krona,sweden"
6824,"1 Krona,Swedish Krona,sweden"
6825,"1 Krona,Swedish Krona,sweden"
6826,"1 Krona,Swedish Krona,sweden"
6827,"1 Krona,Swedish Krona,sweden"
6828,"1 Krona,Swedish Krona,sweden"
6829,"1 Krona,Swedish Krona,sweden"
6830,"1 Krona,Swedish Krona,sweden"
6831,"1 Krona,Swedish Krona,sweden"
6832,"1 Krona,Swedish Krona,sweden"
6833,"1 Krona,Swedish Krona,sweden"
6834,"1 Krona,Swedish Krona,sweden"
6835,"1 Krona,Swedish Krona,sweden"
6836,"1 Krona,Swedish Krona,sweden"
6837,"1 Krona,Swedish Krona,sweden"
6838,"1 Krona,Swedish Krona,sweden"
6839,"1 Krona,Swedish Krona,sweden"
6840,"1 Krona,Swedish Krona,sweden"
6841,"1 Krona,Swedish Krona,sweden"
6842,"1 Krona,Swedish Krona,sweden"
6843,"1 Krona,Swedish Krona,sweden"
6844,"1 Krona,Swedish Krona,sweden"
6845,"1 Krona,Swedish Krona,sweden"
6846,"1 Krona,Swedish Krona,sweden"
6847,"1 Krona,Swedish Krona,sweden"
6848,"1 Krona,Swedish Krona,sweden"
6849,"1 Krona,Swedish Krona,sweden"
6850,"1 Krona,Swedish Krona,sweden"
6855,"2 Kronor,Swedish Krona,sweden"
6856,"2 Kronor,Swedish Krona,sweden"
6857,"2 Kronor,Swedish Krona,sweden"
6858,"2 Kronor,Swedish Krona,sweden"
6859,"2 Kronor,Swedish Krona,sweden"
6860,"2 Kronor,Swedish Krona,sweden"
6861,"2 Kronor,Swedish Krona,sweden"
6862,"2 Kronor,Swedish Krona,sweden"
6863,"2 Kronor,Swedish Krona,sweden"
6864,"2 Kronor,Swedish Krona,sweden"
6865,"2 Kronor,Swedish Krona,sweden"
6866,"2 Kronor,Swedish Krona,sweden"
6867,"2 Kronor,Swedish Krona,sweden"
6868,"2 Kronor,Swedish Krona,sweden"
6869,"2 Kronor,Swedish Krona,sweden"
6870,"2 Kronor,Swedish Krona,sweden"
6871,"2 Kronor,Swedish Krona,sweden"
6872,"2 Kronor,Swedish Krona,sweden"
6873,"2 Kronor,Swedish Krona,sweden"
6874,"2 Kronor,Swedish Krona,sweden"
6875,"2 Kronor,Swedish Krona,sweden"
6876,"2 Kronor,Swedish Krona,sweden"
6877,"2 Kronor,Swedish Krona,sweden"
6878,"2 Kronor,Swedish Krona,sweden"
6879,"2 Kronor,Swedish Krona,sweden"
6880,"2 Kronor,Swedish Krona,sweden"
6881,"2 Kronor,Swedish Krona,sweden"
6882,"2 Kronor,Swedish Krona,sweden"
6883,"2 Kronor,Swedish Krona,sweden"
6884,"2 Kronor,Swedish Krona,sweden"
6885,"2 Kronor,Swedish Krona,sweden"
6886,"2 Kronor,Swedish Krona,sweden"
6891,"5 Kronor,Swedish Krona,sweden"
6892,"5 Kronor,Swedish Krona,sweden"
6893,"5 Kronor,Swedish Krona,sweden"
6894,"5 Kronor,Swedish Krona,sweden"
6895,"5 Kronor,Swedish Krona,sweden"
6896,"5 Kronor,Swedish Krona,sweden"
6897,"5 Kronor,Swedish Krona,sweden"
6898,"5 Kronor,Swedish Krona,sweden"
6899,"5 Kronor,Swedish Krona,sweden"
6900,"5 Kronor,Swedish Krona,sweden"
6901,"5 Kronor,Swedish Krona,sweden"
6902,"5 Kronor,Swedish Krona,sweden"
6903,"5 Kronor,Swedish Krona,sweden"
6904,"5 Kronor,Swedish Krona,sweden"
6905,"5 Kronor,Swedish Krona,sweden"
6906,"5 Kronor,Swedish Krona,sweden"
6907,"5 Kronor,Swedish Krona,sweden"
6908,"5 Kronor,Swedish Krona,sweden"
6909,"5 Kronor,Swedish Krona,sweden"
6910,"5 Kronor,Swedish Krona,sweden"
6911,"5 Kronor,Swedish Krona,sweden"
6912,"5 Kronor,Swedish Krona,sweden"
6913,"5 Kronor,Swedish Krona,sweden"
6914,"5 Kronor,Swedish Krona,sweden"
6915,"5 Kronor,Swedish Krona,sweden"
6916,"5 Kronor,Swedish Krona,sweden"
6917,"5 Kronor,Swedish Krona,sweden"
6918,"5 Kronor,Swedish Krona,sweden"
6919,"5 Kronor,Swedish Krona,sweden"
6920,"5 Kronor,Swedish Krona,sweden"
